ablation_name,ablation_type,status,model_name,split,horizon,feature_group,lookback,calibration_bins,cost_bps,latency_steps,metric_name,metric_value,source_experiment,warning
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0,0.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0,13.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0,5.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0,9.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.5,0.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0.5,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,13.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0.5,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0.5,5.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,9.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.6,0.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0.6,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,13.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0.6,19588.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,14.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0.6,5.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,9.119752929450796,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.5688176434551766,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,94.33758855481337,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.7,0.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,94.33758855481337,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,94.33758855481337,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,93.33758855481337,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0.7,1.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,94.33758855481337,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0.7,5.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,89.33758855481335,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,deeplob_style,test,10,top_of_book,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,transformer,test,10,top_of_book,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0,19585.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,transformer,test,10,top_of_book,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0,18064.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,transformer,test,10,top_of_book,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0,18064.0,experiments/feature_top_of_book,none
feature_top_of_book,feature_group,run,transformer,test,10,top_of_book,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,10.350667592684482,experiments/feature_top_of_book,none
